name,rank,first_year,last_year,first_version,last_version,status,confidence,change_type,proposal,resolves_to,destinations,note
Lehptevirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Leicestervirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Leishmaniavirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Lentavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lentimonavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lentinuvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lentivirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Lenusvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Leocovirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Leonardvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Leporipoxvirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Lessievirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Leucotheavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Levivirus,genus,2005,2019,MSL23,MSL35,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Liaoningvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Libanvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Libingvirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Lidbrovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lidleunavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lidtloavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Liebevirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Liefievirus,genus,2015,2024,MSL30,MSL40,current,current,,,,,
Lietduovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lightbulbvirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Lighthovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lihdtlovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lihtdlivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lihvevirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Likavirus,genus,2016,2024,MSL31,MSL40,current,current,,,,,
Lilbeanievirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Lillamyvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lilmacvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Lilmcdreamyvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Lilspottyvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lilyvirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Limaivirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Limdunavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Limelightvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Limestonevirus,genus,2017,2024,MSL32,MSL40,current,current,,,,,
Limnipivirus,genus,2015,2024,MSL30,MSL40,current,current,,,,,
Lincruvirus,genus,2018,2024,MSL33,MSL40,current,current,,,,,
Lindendrivevirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lineavirus,genus,2016,2024,MSL31,MSL40,current,current,,,,,
Linggongvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Lingvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lipsvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Lipwuvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lirnavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lirvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lishizhenvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lit1virus,genus,2015,2018,MSL30,MSL33,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Litdlevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Litdlovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Litlevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Littlefixvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Litunavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Livupivirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Livvievirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Llyrvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lmd1virus,genus,2017,2018,MSL32,MSL33,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Loamavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loanvirus,genus,2018,2024,MSL33,MSL40,current,current,,,,,
Lobdovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Locarnavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Loebevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loecwouvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loessnervirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Loghdhuvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lohmavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lohngkovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lohwevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lohwivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lohwovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loimivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lokivirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Lolavirus,genus,2009,2024,MSL25,MSL40,current,current,,,,,
Lomnativirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lomovskayavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Lonfivirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Longmavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Longovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Longwangvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Longwoodvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lonzbavirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Lophivirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Loptevirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Loriparvovirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Losannavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loslovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Lostrhavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Loudonvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Loughboroughvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lowelvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Lowerquvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lowsuvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Loxlovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lubbockvirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Luchadorvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Luckybarnesvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Luckytenvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Ludhianavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Ludisvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Ludopivirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Ludtlevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Ludtlovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Ludtovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lughthovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lughvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Luhtdivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Luinilvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lullwatervirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Luloavirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Lulohlevirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Lumosvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Lumovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lundtoftevirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Lunjlavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lunjuvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Luteovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Luthavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Luwerquvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Luz24likevirus,genus,2012,2014,MSL27,MSL29,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Luz24virus,genus,2015,2018,MSL30,MSL33,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Luz7virus,genus,2016,2018,MSL31,MSL33,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Luzcentumvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Luzseptimavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Lwoffvirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Lyctovirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Lyejrivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Lygehevirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Lymphocryptovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Lymphocystivirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Lyndovirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Lyssavirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
M12virus,genus,2016,2018,MSL31,MSL33,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Maaswegvirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Mabodamacavirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Macanavirus,genus,2012,2024,MSL27,MSL40,current,current,,,,,
Macariavirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Macavirus,genus,2008,2024,MSL24,MSL40,current,current,,,,,
Macdonaldcampvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Machinavirus,genus,2017,2024,MSL32,MSL40,current,current,,,,,
Machlomovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Macluravirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Macochavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Macronovirus,genus,2015,2024,MSL30,MSL40,current,current,,,,,
Macropopoxvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Maculavirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Maculvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Madalivirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Madisduvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Maenadvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Magadivirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Magiavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Magoulivirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Mahdsavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mahjnavirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Mahlunavirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Mahqeavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mahrahovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mahraivirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mahrtovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mahshuvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mahstovirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Majavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Makaravirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Makelovirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Maklayavirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Malagasivirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Malagasyrosevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Maldovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Malificivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Malkevirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Mallornivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mallosvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mallvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Maltophvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Maltschvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Mamastrovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Mammarenavirus,genus,2014,2024,MSL29,MSL40,current,current,,,,,
Manawavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mandarivirus,genus,2005,2019,MSL23,MSL35,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Manhattanvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Manohtivirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Manovirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Manrohovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Manticavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mantiovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Manuelvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Manusuvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Mapvirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Marafivirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Marburgvirus,genus,2005,2021,MSL23,MSL37,renamed,exact,Renamed,2022.009M.Filoviridae_2genrenamed.zip,Orthomarburgvirus,Orthomarburgvirus (100%),ICTV renamed Marburgvirus to Orthomarburgvirus by MSL40 (Renamed).
Marchewkavirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Mardecavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Mardivirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Mareflavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Marefusivirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Marfavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Margaeryvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Margarhavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Marienburgvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Marnavirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Marseillevirus,genus,2013,2024,MSL28,MSL40,current,current,,,,,
Marskhivirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Marsupivirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Martavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Marthavirus,genus,2016,2024,MSL31,MSL40,current,current,,,,,
Martovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Marvinvirus,genus,2016,2024,MSL31,MSL40,current,current,,,,,
Mascletvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mastadenovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Mastrevirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Matervirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mathaucavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Matsuvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mavirus,genus,2015,2024,MSL30,MSL40,current,current,,,,,
Maxdohrnvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Maxrubnervirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Maxstovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mazarbulvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Mazuvirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Mboduovirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Mboquatrovirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mcgonagallvirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Meadowvirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Meblowovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mechlorovirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Mechnikovvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Medawarvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Medeavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Medusavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Megabirnavirus,genus,2011,2024,MSL26,MSL40,current,current,,,,,
Megalocytivirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Meganvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Megatotivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Megavirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Megrivirus,genus,2012,2024,MSL27,MSL40,current,current,,,,,
Mehraxmevirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mehrevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Meihzavirus,genus,2020,2022,MSL36,MSL38,unknown,sequence-required,,,,,Members not traceable by name or taxon_id (the MSL40 taxnode change affects recent genus renames). Resolve via the VMR exemplar accession.
Mekintivirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Melbournevirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Melianvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Meliavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Melvirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Mementomorivirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Memtorquevirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Menderavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Menegrothvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Mengvirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Menthavirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Merhavirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
Merivirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Merlclivirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Merlkluvirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Mersevirus,genus,2024,2024,MSL40,MSL40,current,current,,,,,
Mersinvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Mertavirus,genus,2023,2024,MSL39,MSL40,current,current,,,,,
Metaavulavirus,genus,2018,2024,MSL34,MSL40,current,current,,,,,
Metahepadnavirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Metalloincertoparvovirus,genus,2022,2024,MSL38,MSL40,current,current,,,,,
Metamorphoovirus,genus,2019,2024,MSL35,MSL40,current,current,,,,,
Metapneumovirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Metavirus,genus,2005,2024,MSL23,MSL40,current,current,,,,,
Metforvirus,genus,2021,2024,MSL37,MSL40,current,current,,,,,
Methovirus,genus,2020,2024,MSL36,MSL40,current,current,,,,,
